symbol,ex_date,record_date,purpose,face_value,series
IRBIT,19-May-2026,19-May-2026,Distribution - Rs. 1.70 Per Unit As Interest,100,IV
INDIGRID,19-May-2026,19-May-2026,Distribution - Rs 4 Per Unit Consist Of Rs 2.5218 Per Unit As Interest/ Re 0.0964 Per Unit As Dividend/ Rs 1.2376 Per Unit As Capital Repayment/ Re 0.1442 Per Unit As Other Income,100,IV
ONWARDTEC,18-May-2026,18-May-2026,Buy Back,10,EQ
KRT,15-May-2026,16-May-2026,Distribution - Rs 1.616 Consisting Of Re 0.207 Per Unit As Interest/ Rs 0.981 Per Unit As Dividend/ Re 0.002 Per Unit As Other Income/ Re 0.426 Per Unit As Repayment Of Debt,100,RR
APTUS,15-May-2026,15-May-2026,Interim Dividend - Rs 2.50 Per Share,2,EQ
IEX,15-May-2026,15-May-2026,Dividend - Rs 2 Per Share,1,EQ
SBIN,15-May-2026,16-May-2026,Dividend - Rs 17.35 Per Share,1,EQ
SARLAPOLY,15-May-2026,15-May-2026,Buy Back,1,EQ
KENNAMET,15-May-2026,15-May-2026,Interim Dividend - Rs 40 Per Share,10,EQ
ANANDRATHI,15-May-2026,15-May-2026,Dividend - Rs 7 Per Share,5,EQ
NXST,15-May-2026,15-May-2026,Distribution - Rs 2.286 Consisting Of Re 0.753 As Interest/ Rs 1.28 Per Unit As Dividend/ Re 0.008 Per Unit As Other Income/ Re 0.245 Per Unit As Repayment Of Spv Level Debt,100,RR
NUVAMA,15-May-2026,15-May-2026,Interim Dividend - Rs 14 Per Share,2,EQ
NHIT,15-May-2026,16-May-2026,Distribution - Rs 1.970 Per Unit Consisting Of Re 1.960 Per Unit As Interest/ Rs 0.010 Per Unit As Other Income On Surplus Funds At Trust Level,101,IV
GOPAL,15-May-2026,16-May-2026,Interim Dividend - Re 0.40 Per Share,1,EQ
679GS2027,14-May-2026,14-May-2026,Interest Payment,100,GS
BIRET,14-May-2026,14-May-2026,Distribution - Rs 5.50 Per Unit Consisting Of Interest - Rs 1.60 Per Unit/ Repayment Of Spv Debt - Rs 2.96 Per Unit/ Dividend - Re 0.88 Per Unit/ Interest On Fixed Deposit - Re 0.06 Per Unit,275,RR
KKCL,14-May-2026,14-May-2026,Interim Dividend - Rs 2 Per Share,10,EQ
OBEROIRLTY,14-May-2026,14-May-2026,Interim Dividend - Rs 2 Per Share,10,EQ
NRBBEARING,13-May-2026,13-May-2026,Interim Dividend - Rs 2.25 Per Share,2,EQ
SHREMINVIT,13-May-2026,13-May-2026,Distribution - Re 0.9294 Per Unit Consists Of Re 0.2540 Per Unit As Dividend/ Re 0.6754 Per Unit As Interest,100,IV
GODREJCP,12-May-2026,12-May-2026,Interim Dividend - Rs 5 Per Share,1,EQ
KOTHARIPET,11-May-2026,11-May-2026,Interim Dividend - Re 1 Per Share,10,EQ
MANAPPURAM,11-May-2026,11-May-2026,Interim Dividend - Re 0.50 Per Share,2,EQ
OMAXAUTO,08-May-2026,08-May-2026,Interim Dividend - Rs 2.50 Per Share,10,EQ
761GS2030,08-May-2026,08-May-2026,Interest Payment,100,GS
CENTRALBK,08-May-2026,08-May-2026,Interim Dividend - Rs 0.60 Per Share,10,EQ
SOMANYCERA,08-May-2026,08-May-2026,Interim Dividend - Rs 4 Per Share,2,EQ
824GS2033,08-May-2026,08-May-2026,Interest Payment,100,GS
QUESS,08-May-2026,08-May-2026,Special Dividend - Rs 3 Per Share,10,EQ
RKFORGE,08-May-2026,08-May-2026,Interim Dividend - Re 1 Per Share,2,EQ
PREMIERENE,08-May-2026,09-May-2026,Interim Dividend - Re 0.75 Per Share,1,EQ
NATIONALUM,08-May-2026,08-May-2026,Interim Dividend - Rs 2 Per Share,5,EQ
SUNDRMFAST,08-May-2026,08-May-2026,Interim Dividend - Rs 4.25 Per Share,1,EQ
KSB,08-May-2026,08-May-2026,Dividend - Rs 4.40 Per Share,2,EQ
LAURUSLABS,08-May-2026,08-May-2026,Interim Dividend - Rs 1.20 Per Share,2,EQ
EFCIL,07-May-2026,07-May-2026,Rights 8:103 @ Premium Rs 148/-,2,EQ
OFSS,07-May-2026,07-May-2026,Interim Dividend - Rs 270 Per Share,5,EQ
HEXT,05-May-2026,05-May-2026,Interim Dividend - Rs 8.50 Per Share,1,EQ
AVROIND,05-May-2026,05-May-2026,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,1,EQ
ELANTAS,05-May-2026,05-May-2026,Dividend - Rs. 7.50 Per Share,10,EQ
MINDSPACE,05-May-2026,05-May-2026,Distribution - Rs 6.64 Per Unit Consisting Of Dividend - Rs 3.35 Per Unit/ Repayment Of Spv Debt - Rs 3.26 Per Unit/ Interest - Re 0.01 Per Unit/Other Income - Re 0.02 Per Unit,275,RR
INDUSINVIT,05-May-2026,05-May-2026,Distribution - Rs 3.50 Per Unit Consisting Of Re 1.01 Per Unit As Interest/ Rs 2.49 Per Unit As Return Of Capital,100,IV
JAGSNPHARM,04-May-2026,04-May-2026,Buy Back,2,EQ
UCOBANK,04-May-2026,04-May-2026,Dividend - Re 0.44 Per Share,10,EQ
VESUVIUS,30-Apr-2026,30-Apr-2026,Dividend - Rs 1.50 Per Share,1,EQ
TANLA,30-Apr-2026,30-Apr-2026,Interim Dividend - Rs 6 Per Share,1,EQ
ABB,30-Apr-2026,02-May-2026,Dividend - Rs 29.59 Per Share,2,EQ
HINDZINC,30-Apr-2026,30-Apr-2026,Interim Dividend - Rs 11 Per Share,2,EQ
INTERISE,30-Apr-2026,01-May-2026,Distribution - Rs 1.25 Per Unit Consist Of Rs 0.68 Per Unit As Interest/ Re 0.57 Per Unit As Dividend,100,IV
EMBASSY,30-Apr-2026,30-Apr-2026,Distribution - Rs 6.50 Per Unit Consisting Of Re 0.14 Per Unit As Interest/ Rs 1.39 Per Unit As Dividend/ Rs 4.97 Per Unit As Repayment Of Spv Level Debt,300,RR
VBL,30-Apr-2026,01-May-2026,Interim Dividend - Re 0.50 Per Share,2,EQ
VEDL,30-Apr-2026,01-May-2026,Demerger,1,EQ
360ONE,27-Apr-2026,27-Apr-2026,Interim Dividend - Rs 6 Per Share,1,EQ
AHCL,24-Apr-2026,24-Apr-2026,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,2,EQ
772GS2055,24-Apr-2026,24-Apr-2026,Interest Payment,100,GS
HCLTECH,24-Apr-2026,25-Apr-2026,Interim Dividend - Rs 24 Per Share,2,EQ
AHCL,24-Apr-2026,24-Apr-2026,Bonus 1:1,2,EQ
WINDLAS,24-Apr-2026,24-Apr-2026,Buy Back,5,EQ
MOLDTKPAC,24-Apr-2026,24-Apr-2026,Interim Dividend - Rs 2 Per Share,5,EQ
PATANJALI,24-Apr-2026,25-Apr-2026,Interim Dividend - Rs 1.75 Per Share,2,EQ
HUHTAMAKI,23-Apr-2026,23-Apr-2026,Dividend - Rs 2 Per Share,2,EQ
SCHAEFFLER,23-Apr-2026,23-Apr-2026,Dividend - Rs 35 Per Share,2,EQ
CRISIL,23-Apr-2026,23-Apr-2026,Interim Dividend - Rs 9 Per Share,1,EQ
CIEINDIA,22-Apr-2026,22-Apr-2026,Dividend - Rs 7 Per Share,10,EQ
SANOFI,22-Apr-2026,22-Apr-2026,Dividend - Rs 48 Per Share,10,EQ
PASHUPATI,17-Apr-2026,17-Apr-2026,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,1,EQ
MUTHOOTFIN,17-Apr-2026,17-Apr-2026,Interim Dividend - Rs 30 Per Share,10,EQ
AUROPHARMA,17-Apr-2026,17-Apr-2026,Buy Back,1,EQ
JASH,10-Apr-2026,10-Apr-2026,Interim Dividend - Re 0.60 Per Share,2,EQ
RMDRIP,10-Apr-2026,10-Apr-2026,Bonus 5:7,1,EQ
706GS2046,09-Apr-2026,09-Apr-2026,Interest Payment,100,GS
VBL,08-Apr-2026,08-Apr-2026,Dividend - Re 0.50 Per Share,2,EQ
727GS2026,07-Apr-2026,07-Apr-2026,Interest Payment,100,GS
RNBDENIMS,02-Apr-2026,03-Apr-2026,Bonus 1:2,1,EQ
IREDA,02-Apr-2026,02-Apr-2026,Interim Dividend - Re 0.60 Per Share,10,EQ
CHENNPETRO,02-Apr-2026,02-Apr-2026,Interim Dividend - Rs 8 Per Share,10,EQ
TVSHLTD,02-Apr-2026,02-Apr-2026,Interim Dividend - Rs 86 Per Share,5,EQ
CRISIL,02-Apr-2026,03-Apr-2026,Dividend - Rs 28 Per Share,1,EQ
SUNCLAY,02-Apr-2026,03-Apr-2026,Interim Dividend - Rs  4.50 Per Share,5,EQ
ASTERDM,02-Apr-2026,03-Apr-2026,Interim Dividend - Rs 3 Per Share,10,EQ
RNBDENIMS,02-Apr-2026,03-Apr-2026,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,1,EQ
IRB,30-Mar-2026,01-Apr-2026,Bonus 1:1,1,EQ
92GS2030,30-Mar-2026,30-Mar-2026,Interest Payment,100,GS
TVSMOTOR,30-Mar-2026,31-Mar-2026,Interim Dividend - Rs 12 Per Share,1,EQ
EUROPRATIK,27-Mar-2026,27-Mar-2026,Interim Dividend - Re 0.20 Per Share,1,EQ
ANGELONE,27-Mar-2026,27-Mar-2026,Interim Dividend - Rs  1.75 Per Share,1,EQ
SHREMINVIT,27-Mar-2026,28-Mar-2026,Distribution - Rs 3.6078 Per Unit Consists Of Rs 3.6078 Per Unit As Dividend,100,IV
VEDL,27-Mar-2026,28-Mar-2026,Interim Dividend - Rs 11 Per Share,1,EQ
HIRECT,27-Mar-2026,27-Mar-2026,Bonus 1:1,2,EQ
HUDCO,27-Mar-2026,28-Mar-2026,Interim Dividend - Rs 1.25 Per Share,10,EQ
MOTHERSON,27-Mar-2026,27-Mar-2026,Interim Dividend - Re 0.35 Per Share,1,EQ
V2RETAIL,25-Mar-2026,26-Mar-2026,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,1,EQ
KILITCH,24-Mar-2026,24-Mar-2026,Bonus 1:1,10,EQ
601GS2028,24-Mar-2026,24-Mar-2026,Interest Payment,100,GS
TIL,23-Mar-2026,23-Mar-2026,Rights 11:64 @ Premium Rs 155/-,10,EQ
PFC,23-Mar-2026,23-Mar-2026,Interim Dividend - Rs 3.25 Per Share,10,EQ
CASTROLIND,23-Mar-2026,23-Mar-2026,Dividend - Rs 5.25 Per Share,5,EQ
INDIAGLYCO,23-Mar-2026,23-Mar-2026,Interim Dividend - Rs 7.50 Per Share,5,EQ
RECLTD,20-Mar-2026,20-Mar-2026,Interim Dividend - Rs 3.20 Per Share,10,EQ
NHIT,20-Mar-2026,20-Mar-2026,Distribution - Rs 1.160 Per Unit Consists Of Re 1.157 Per Unit As Interest And Re 0.003 Per Unit As Other Income,101,IV
METROPOLIS,20-Mar-2026,20-Mar-2026,Bonus 3:1,2,EQ
828GS2027,20-Mar-2026,20-Mar-2026,Interest Payment,100,GS
833GS2032,20-Mar-2026,20-Mar-2026,Interest Payment,100,GS
MAHAPEXLTD,20-Mar-2026,20-Mar-2026,Rights 1:1 @ Premium Rs 0/-,10,EQ
759GS2029,18-Mar-2026,18-Mar-2026,Interest Payment,100,GS
788GS2030,18-Mar-2026,18-Mar-2026,Interest Payment,100,GS
MIDHANI,18-Mar-2026,19-Mar-2026,Interim Dividend - Re 0.85 Per Share,10,EQ
BANCOINDIA,18-Mar-2026,19-Mar-2026,Interim Dividend - Rs 8 Per Share,2,EQ
5PAISA,17-Mar-2026,17-Mar-2026,Rights 1:2 @ Premium Rs 290/-,10,EQ
668GS2031,16-Mar-2026,16-Mar-2026,Interest Payment,100,GS
DICIND,16-Mar-2026,16-Mar-2026,Dividend - Rs 3 Per Share,10,EQ
IRFC,13-Mar-2026,13-Mar-2026,Interim Dividend - Rs 1.05 Per Share,10,EQ
ECLERX,13-Mar-2026,13-Mar-2026,Bonus 1:1,10,EQ
RAILTEL,13-Mar-2026,13-Mar-2026,Interim Dividend - Re 1 Per Share,10,EQ
SUNTV,12-Mar-2026,12-Mar-2026,Interim Dividend - Rs 1.25 Per Share,5,EQ
RSYSTEMS,12-Mar-2026,12-Mar-2026,Interim Dividend - Rs 6 Per Share,1,EQ
IOC,12-Mar-2026,12-Mar-2026,Interim Dividend - Rs 2 Per Share,10,EQ
BALMLAWRIE,11-Mar-2026,11-Mar-2026,Interim Dividend - Rs 4.25 Per Share,10,EQ
PRABHA,11-Mar-2026,11-Mar-2026,Rights 5:14 @ Premium Rs 143/-,1,EQ
SBICARD,11-Mar-2026,11-Mar-2026,Interim Dividend - Rs 2.50 Per Share,10,EQ
MRPL,11-Mar-2026,11-Mar-2026,Interim Dividend - Rs 4 Per Share,10,EQ
1018GS2026,10-Mar-2026,10-Mar-2026,Interest Payment,100,GS
CUPID,09-Mar-2026,09-Mar-2026,Bonus 4:1,1,EQ
SILVERTUC,06-Mar-2026,06-Mar-2026,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,2,EQ
KAPSTON,06-Mar-2026,06-Mar-2026,Bonus 1:2,5,EQ
74GS2035,06-Mar-2026,07-Mar-2026,Interest Payment,100,GS
BEL,06-Mar-2026,06-Mar-2026,Interim Dividend - Rs 1.95 Per Share,1,EQ
ENGINERSIN,06-Mar-2026,06-Mar-2026,Interim Dividend - Rs 1.50 Per Share,5,EQ
SILVERTUC,06-Mar-2026,06-Mar-2026,Bonus 1:1,2,EQ
STEELCITY,06-Mar-2026,06-Mar-2026,Interim Dividend - Re 1 Per Share,10,EQ
SBILIFE,06-Mar-2026,06-Mar-2026,Interim Dividend - Rs 2.70 Per Share,10,EQ
697GS2026,05-Mar-2026,05-Mar-2026,Interest Payment,100,GS
AQYLON,05-Mar-2026,05-Mar-2026,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,1,EQ
HCG,02-Mar-2026,02-Mar-2026,Rights 1:17 @ Premium Rs 502/-,10,EQ
VGL,02-Mar-2026,02-Mar-2026,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,5,EQ
SHREEJISPG,27-Feb-2026,28-Feb-2026,Interim Dividend - Re 1 Per Share,10,EQ
INFOBEAN,27-Feb-2026,27-Feb-2026,Bonus 3:1,10,EQ
795GS2032,27-Feb-2026,27-Feb-2026,Interest Payment,100,GS
DVL,27-Feb-2026,27-Feb-2026,Interim Dividend - Rs 3.50 Per Share,10,EQ
ANGELONE,26-Feb-2026,26-Feb-2026,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,1,EQ
NBCC,25-Feb-2026,25-Feb-2026,Interim Dividend - Re 0.12 Per Share,1,EQ
BHANDARI,25-Feb-2026,25-Feb-2026,Rights 4:5 @ Premium Rs 1.56/-,1,EQ
HILTON,24-Feb-2026,24-Feb-2026,Rights 29:60 @ Premium Rs 6.68/-,10,EQ
PIIND,23-Feb-2026,23-Feb-2026,Interim Dividend - Rs 5 Per Share,1,EQ
SENCO,20-Feb-2026,20-Feb-2026,Interim Dividend - Re 0.75 Per Share,5,EQ
INDNIPPON,20-Feb-2026,20-Feb-2026,Interim Dividend - Rs 15.50 Per Share,5,EQ
SJVN,20-Feb-2026,20-Feb-2026,Interim Dividend - Rs 1.15 Per Share,10,EQ
RACLGEAR,20-Feb-2026,20-Feb-2026,Interim Dividend - Rs 1.50 Per Share,10,EQ
DCW,20-Feb-2026,20-Feb-2026,Interim Dividend - Re 0.10 Per Share,2,EQ
DDEVPLSTIK,20-Feb-2026,20-Feb-2026,Interim Dividend - Re 0.50 Per Share,1,EQ
UNIDT,20-Feb-2026,20-Feb-2026,Interim Dividend - Re 0.60 Per Share,10,EQ
WEL,20-Feb-2026,20-Feb-2026,Interim Dividend - Re 0.10 Per Share,1,EQ
SIL,20-Feb-2026,20-Feb-2026,Interim Dividend - Re 0.55 Per Share,5,EQ
FSL,20-Feb-2026,20-Feb-2026,Interim Dividend - Rs 5.50 Per Share,10,EQ
RCF,20-Feb-2026,20-Feb-2026,Interim Dividend - Re 1 Per Sh,10,EQ
IRCTC,20-Feb-2026,20-Feb-2026,Interim Dividend - Rs 3.50 Per Share,2,EQ
BBTC,20-Feb-2026,20-Feb-2026,Interim Dividend - Rs 17 Per Share,2,EQ
ALKEM,20-Feb-2026,20-Feb-2026,Interim Dividend - Rs 43 Per Share,2,EQ
PFC,20-Feb-2026,20-Feb-2026,Interim Dividend - Rs 4 Per Share,10,EQ
KIRLOSENG,20-Feb-2026,20-Feb-2026,Interim Dividend - Rs 2.50 Per Share,2,EQ
NAUKRI,20-Feb-2026,20-Feb-2026,Interim Dividend - Rs 2.40 Per Share,2,EQ
PTC,20-Feb-2026,20-Feb-2026,Interim Dividend - Rs 3 Per Share,10,EQ
NCLIND,20-Feb-2026,21-Feb-2026,Interim Dividend - Rs 1.50 Per Share,10,EQ
CANTABIL,20-Feb-2026,20-Feb-2026,Interim Dividend - Re 0.75 Per Share,2,EQ
HAL,18-Feb-2026,18-Feb-2026,Interim Dividend - Rs 35 Per Share,5,EQ
IRB,18-Feb-2026,19-Feb-2026,Interim Dividend - Re 0.07 Per Share,1,EQ
SADHNANIQ,18-Feb-2026,19-Feb-2026,Rights 8:1 @ Premium Rs 0/-,1,EQ
SICALLOG,18-Feb-2026,18-Feb-2026,Rights 11:5 @ Premium Rs 54/-,10,EQ
UNITEDTEA,18-Feb-2026,18-Feb-2026,Interim Dividend - Re 1 Per Share,10,EQ
ONGC,18-Feb-2026,18-Feb-2026,Interim Dividend - Rs 6.25 Per Share,5,EQ
CMSINFO,18-Feb-2026,18-Feb-2026,Interim Dividend - Rs 2.75 Per Share,10,EQ
GRINFRA,18-Feb-2026,19-Feb-2026,Interim Dividend - Rs 2.50 Per Share,5,EQ
GOODLUCK,18-Feb-2026,19-Feb-2026,Interim Dividend - Rs 3 Per Share,2,EQ
COALINDIA,18-Feb-2026,18-Feb-2026,Interim Dividend - Rs 5.50 Per Share,10,EQ
TORNTPHARM,18-Feb-2026,19-Feb-2026,Interim Dividend - Rs 29 Per Share,5,EQ
OIL,18-Feb-2026,18-Feb-2026,Interim Dividend - Rs 7 Per Share,10,EQ
BEPL,18-Feb-2026,19-Feb-2026,Interim Dividend - Re 1 Per Share,1,EQ
BHARATFORG,18-Feb-2026,18-Feb-2026,Interim Dividend - Rs 2 Per Share,2,EQ
BLISSGVS,18-Feb-2026,18-Feb-2026,Interim Dividend - Re 0.50 Per Share,1,EQ
HONDAPOWER,18-Feb-2026,19-Feb-2026,Intereim Dividend - Rs 3.50 Per Share,10,EQ
ASHIANA,18-Feb-2026,19-Feb-2026,Interim Dividend - Re 1 Per Share,2,EQ
AVTNPL,18-Feb-2026,19-Feb-2026,Interim Dividend - Re 0.35 Per Share,1,EQ
OSEINTRUST,18-Feb-2026,18-Feb-2026,Distribution - Rs 2.2834 Per Unit Consists Of Rs 1.0781 Per Unit As Interest/ Re 0.7192 Per Unit As Dividend/ Re 0.4861 Per Unit As Return Of Capital,100,IV
MSTCLTD,18-Feb-2026,18-Feb-2026,Interim Dividend - Rs 7.60 Per Share,10,EQ
NATCOPHARM,18-Feb-2026,18-Feb-2026,Interim Dividend - Rs 1.50 Per Share,2,EQ
PRECWIRE,18-Feb-2026,19-Feb-2026,Interim Dividend - Re 0.35 Per Share,1,EQ
IGL,18-Feb-2026,19-Feb-2026,Interim Dividend - Rs  3.25 Per Share,2,EQ
BECTORFOOD,17-Feb-2026,17-Feb-2026,Interim Dividend - Rs 0.60 Per Share,2,EQ
IGIL,17-Feb-2026,17-Feb-2026,Interim Dividend - Rs 2.50 Per Share,2,EQ
SCI,17-Feb-2026,17-Feb-2026,Interim Dividend - Rs 3.50 Per Share,10,EQ
INDIGRID,17-Feb-2026,17-Feb-2026,Distribution - Rs 4 Per Unit Consist Of Rs 2.9465 Per Unit As Interest/ Re 0.0074 Per Unit As Dividend/ Rs 1.0143 Per Unit As Capital Repayment/ Re 0.0318 Per Unit As Other Income,100,IV
INTERISE,17-Feb-2026,17-Feb-2026,Distribution - Rs 3.81 Per Unit Consist Of Rs 2.82 Per Unit As Interest/ Re 0.98 Per Unit As Dividend/ Re 0.01 Per Unit As Other Income,100,IV
HIKAL,17-Feb-2026,17-Feb-2026,Interim Dividend - Re 0.20 Per Share,2,EQ
IRCON,17-Feb-2026,17-Feb-2026,Interim Dividend - Rs 1.20 Per Share,2,EQ
NXT-INFRA,17-Feb-2026,17-Feb-2026,Distribution - Rs 7.4825 Per Unit Consist Of Rs 1.4596 Per Unit As Interest/ Rs 6.0229 Per Unit As Repayment Of Capital,100,IV
IOLCP,17-Feb-2026,17-Feb-2026,Interim Dividend - Re 1 Per Share,2,EQ
ONELIFECAP,16-Feb-2026,16-Feb-2026,Rights 300:167 @ Premium Rs 5/-,10,EQ
TORNTPOWER,16-Feb-2026,16-Feb-2026,Interim Dividend - Rs 15 Per Share,10,EQ
ESCORTS,16-Feb-2026,16-Feb-2026,Special Dividend - Rs 18 Per Share,10,EQ
NDRINVIT,16-Feb-2026,16-Feb-2026,Distribution - Rs 1.875 Per Unit Consists Of Re 0.821 Per Unit As Interest/ Re 0.821 Per Unit As Return Of Capital/ Re 0.233 Per Unit As Dividend,100,IV
IRBINVIT,16-Feb-2026,16-Feb-2026,Distribution - Rs 1.50 Consists Of Re 0.95 Per Unit As Interest/ Re 0.44 Per Unit As Return Of Capital/ Re 0.11 Per Unit As Dividend,102,IV
IIFLCAPS,16-Feb-2026,16-Feb-2026,Interim Dividend - Rs 3 Per Share,2,EQ
UNIPARTS,16-Feb-2026,16-Feb-2026,Interim Dividend - Rs 7 Per Share,10,EQ
AARTIPHARM,16-Feb-2026,16-Feb-2026,Interim Dividend - Rs 1.50 Per Share,5,EQ
KKCL,16-Feb-2026,16-Feb-2026,Interim Dividend - Rs 2 Per Share,10,EQ
IRBIT,16-Feb-2026,16-Feb-2026,Distribution - Re 0.43 Per Unit As Interest,100,IV
ANANTAM,16-Feb-2026,16-Feb-2026,Distribution - Rs 2.50 Per Unit Consist Of Rs 1.08016 Per Unit As Interest/ Rs 1.41536 Per Unit As Capital Repayment/ Re 0.00448 Per Unit As Other Income,100,IV
APOLLOHOSP,16-Feb-2026,16-Feb-2026,Interim Dividend - Rs 10 Per Sh,5,EQ
VRLLOG,13-Feb-2026,13-Feb-2026,Interim Dividend - Rs 5 Per Share,10,EQ
HBLENGINE,13-Feb-2026,13-Feb-2026,Interim Dividend - Rs 2 Per Share,1,EQ
DELPHIFX,13-Feb-2026,14-Feb-2026,Bonus 2:1,2,EQ
DYNAMATECH,13-Feb-2026,13-Feb-2026,Interim Dividend - Rs 5 Per Share,10,EQ
SONATSOFTW,13-Feb-2026,13-Feb-2026,Interim Dividend - Rs 1.25 Per Share,1,EQ
SREEL,13-Feb-2026,13-Feb-2026,Interim Dividend - Re 1 Per Share,10,EQ
SHK,13-Feb-2026,13-Feb-2026,Interim Dividend - Re 1 Per Share,10,EQ
SUPRAJIT,13-Feb-2026,13-Feb-2026,Interim Dividend - Rs 1.50 Per Share,1,EQ
ESABINDIA,13-Feb-2026,14-Feb-2026,Interim Dividend - Rs 25 Per Share,10,EQ
NMDC,13-Feb-2026,13-Feb-2026,Interim Dividend - Rs 2.50 Per Share,1,EQ
ROUTE,13-Feb-2026,13-Feb-2026,Interim Dividend - Rs 3 Per Share,10,EQ
NRBBEARING,13-Feb-2026,13-Feb-2026,Interim Dividend - Rs 3.20 Per Share,2,EQ
GULFOILLUB,13-Feb-2026,13-Feb-2026,Interim Dividend - Rs 21 Per Share,2,EQ
HINDCOPPER,13-Feb-2026,13-Feb-2026,Interim Dividend - Re 1 Per Share,5,EQ
